Ticker,Date,Variation,Volume Devise Total,Cours Ajuste,Volume Ajuste Total,Cours Normal,Volume Normal Total
SVOC M,2017-11,0.0,221520,3460,64,3460,64
SVOC M,2017-10,-6.36,631230,3460,182,3460,182
SVOC M,2017-09,-0.14,330675,3695,88,3695,88
SVOC M,2017-08,-7.5,304840,3700,83,3700,83
SVOC M,2017-07,0.0,1327850,4000,329,4000,329
SVOC M,2017-06,5.26,582600,4000,148,4000,148
SVOC M,2017-05,4.11,92600,3800,25,3800,25
SVOC M,2017-04,-1.35,146000,3650,40,3650,40
SVOC M,2017-03,-5.13,395800,3700,102,3700,102
SVOC M,2017-02,-4.88,200700,3900,50,3900,50
SVOC M,2017-01,5.13,1636575,4100,406,4100,406
SVOC M,2016-12,-8.45,703440,3900,180,3900,180
SVOC M,2016-11,-14.29,227380,4260,50,4260,50
SVOC M,2016-10,-3.87,665975,4970,134,4970,134
SVOC M,2016-09,7.48,1060990,5170,219,5170,219
SVOC M,2016-08,-19.83,1667425,4810,323,4810,323
SVOC M,2016-07,-3.23,1090885,6000,179,6000,179
SVOC M,2016-06,-1.59,2110730,6200,339,6200,339
SVOC M,2016-05,21.15,3661015,6300,573,6300,573
SVOC M,2016-04,17.12,3038800,5200,579,5200,579
SVOC M,2016-03,-11.02,1379570,4440,286,4440,286
SVOC M,2016-02,3.96,885480,4990,176,4990,176
SVOC M,2016-01,-5.88,1355485,4800,280,4800,280
SVOC M,2015-12,0.0,1810915,5100,361,5100,361
SVOC M,2015-11,20.28,658720,5100,132,5100,132
SVOC M,2015-10,-12.58,2768995,4240,656,4240,656
SVOC M,2015-09,-3.0,32414920,4850,6820,4850,6820
SVOC M,2015-08,11.11,1774390,5000,346,5000,346
SVOC M,2015-07,9.76,2640200,4500,608,4500,608
SVOC M,2015-06,-6.82,2793380,4100,657,4100,657
SVOC M,2015-05,-8.33,2994100,4400,672,4400,672
SVOC M,2015-04,-5.7,1840050,4800,375,4800,375
SVOC M,2015-03,-7.45,2229240,5090,409,5090,409
SVOC M,2015-02,-4.1,5370575,5500,934,5500,934
SVOC M,2015-01,-16.22,173790,5735,27,5735,27
SVOC M,2014-12,-14.33,1620840,6845,231,6845,231
SVOC M,2014-11,-0.13,39950,7990,5,7990,5
SVOC M,2014-09,-2.79,176000,8000,22,8000,22
SVOC M,2014-08,-1.97,230440,8230,28,8230,28
SVOC M,2014-07,-0.65,202180,8395,24,8395,24
SVOC M,2014-06,4.26,2236000,8450,264,8450,264
SVOC M,2014-05,0.06,130115,8105,16,8105,16
SVOC M,2014-04,0.0,1069475,8100,132,8100,132
SVOC M,2014-03,3.25,2276100,8100,281,8100,281
SVOC M,2014-02,9.72,1015530,7845,134,7845,134
SVOC M,2014-01,3.62,4159525,7150,590,7150,590
SVOC M,2013-12,-6.76,386710,6900,53,6900,53
SVOC M,2013-11,-8.64,1174500,7400,150,7400,150
SVOC M,2013-10,3.58,2084010,8100,258,8100,258
SVOC M,2013-09,-8.0,2021010,7820,250,7820,250
SVOC M,2013-08,-2.41,297920,8500,35,8500,35
SVOC M,2013-07,-20.82,935210,8710,99,8710,99
SVOC M,2013-06,-4.35,14803500,11000,1333,11000,1333
SVOC M,2013-05,4.55,1967000,11500,173,11500,173
SVOC M,2013-04,10.0,5136000,11000,489,11000,489
SVOC M,2013-03,40.75,7370860,10000,834,10000,834
SVOC M,2013-02,77.63,2092490,7105,407,7105,407
SVOC M,2013-01,0.0,552050,4000,138,4000,138
SVOC M,2012-12,0.63,360050,4000,89,4000,89
SVOC M,2012-11,-0.13,161850,3975,43,3975,43
SVOC M,2012-10,7.42,548980,3980,141,3980,141
SVOC M,2012-08,0.0,140790,3705,38,3705,38
SVOC M,2012-07,0.0,3705,3705,1,3705,1
SVOC M,2012-06,14.35,460575,3705,129,3705,129
SVOC M,2012-05,8.0,213550,3240,66,3240,66
SVOC M,2012-04,0.0,60000,3000,20,3000,20
SVOC M,2012-03,11.11,889300,3000,297,3000,297
SVOC M,2012-02,0.0,345600,2700,128,2700,128
SVOC M,2012-01,0.0,48600,2700,18,2700,18
SVOC M,2011-12,0.0,75600,2700,28,2700,28
SVOC M,2011-09,3.85,125600,2700,48,2700,48
SVOC M,2011-08,-10.34,248070,2600,93,2600,93
SVOC M,2011-07,0.0,81200,2900,28,2900,28
SVOC M,2011-06,-9.94,150860,2900,51,2900,51
SVOC M,2011-05,0.0,418600,3220,130,3220,130
SVOC M,2011-02,-0.62,128800,3220,40,3220,40
SVOC M,2011-01,-7.43,104200,3240,32,3240,32
SVOC M,2010-12,-12.5,52500,3500,15,3500,15
SVOC M,2010-11,0.0,8000,4000,2,4000,2
SVOC M,2010-10,-13.7,264215,4000,64,4000,64
SVOC M,2010-09,-7.3,106605,4635,23,4635,23
SVOC M,2010-08,0.0,355000,5000,71,5000,71
SVOC M,2010-07,-9.91,250000,5000,50,5000,50
SVOC M,2010-02,-7.5,149850,5550,27,5550,27
SVOC M,2010-01,-7.62,234000,6000,39,6000,39
SVOC M,2009-12,-0.08,51960,6495,8,6495,8
SVOC M,2009-09,-1.44,162500,6500,25,6500,25
SVOC M,2009-08,0.0,32975,6595,5,6595,5
SVOC M,2009-07,-0.08,244150,6595,37,6595,37
SVOC M,2009-04,0.0,33000,6600,5,6600,5
SVOC M,2009-01,0.0,6600,6600,1,6600,1
SVOC M,2008-12,0.0,237600,6600,36,6600,36
SVOC M,2008-11,0.61,620400,6600,94,6600,94
SVOC M,2008-10,0.92,5439050,6560,830,6560,830
SVOC M,2008-09,-0.08,1301000,6500,200,6500,200
SVOC M,2008-08,15.13,789210,6505,122,6505,122
SVOC M,2008-07,6.6,632400,5650,114,5650,114
SVOC M,2008-06,-3.64,844090,5300,159,5300,159
SVOC M,2008-05,-8.49,1146500,5500,200,5500,200
SVOC M,2008-04,0.08,1710270,6010,282,6010,282
SVOC M,2008-03,0.92,180150,6005,30,6005,30
SVOC M,2008-02,7.21,330050,5950,56,5950,56
SVOC M,2008-01,-7.5,1599750,5550,285,5550,285
SVOC M,2007-12,0.0,2869400,6000,483,6000,483
SVOC M,2007-11,84.62,2138035,6000,436,6000,436
SVOC M,2007-10,19.05,185165,3250,59,3250,59
SVOC M,2007-09,42.93,68220,2730,28,2730,28
SVOC M,2007-07,27.33,623220,1910,367,1910,367
SVOC M,2007-06,0.0,268500,1500,179,1500,179
SVOC M,2007-05,0.0,180000,1500,120,1500,120
SVOC M,2007-04,0.0,25500,1500,17,1500,17
SVOC M,2007-03,0.0,3000,1500,2,1500,2
SVOC M,2007-02,0.0,7500,1500,5,1500,5
SVOC M,2007-01,0.0,319500,1500,213,1500,213
SVOC M,2006-12,-25.0,417700,1500,252,1500,252
SVOC M,2006-10,-4.76,260000,2000,130,2000,130
SVOC M,2006-09,0.0,46200,2100,22,2100,22
SVOC M,2006-08,0.0,25200,2100,12,2100,12
SVOC M,2006-06,-12.5,280800,2100,128,2100,128
SVOC M,2006-05,-3.81,123990,2400,50,2400,50
SVOC M,2006-04,0.0,47405,2495,19,2495,19
SVOC M,2006-03,0.0,12475,2495,5,2495,5
SVOC M,2006-02,-16.83,269460,2495,108,2495,108
SVOC M,2005-12,48.88,457800,3000,221,3000,221
SVOC M,2005-11,3.33,1676380,2015,882,2015,882
SVOC M,2005-10,-20.25,1179150,1950,595,1950,595
SVOC M,2005-09,-20.62,262000,2445,95,2445,95
SVOC M,2005-08,-14.44,200200,3080,65,3080,65
SVOC M,2005-07,0.0,32400,3600,9,3600,9
SVOC M,2005-06,-15.99,241450,3600,62,3600,62
SVOC M,2005-05,-7.45,2031090,4285,10429,4285,10429
SVOC M,2005-03,-28.22,46300,4630,10,4630,10
SVOC M,2004-12,0.0,6450,6450,1,6450,1
SVOC M,2004-11,0.0,322500,6450,50,6450,50
SVOC M,2004-07,-0.39,645000,6450,100,6450,100
SVOC M,2004-04,0.0,323750,6475,50,6475,50
SVOC M,2003-10,-7.5,297850,6475,46,6475,46
SVOC M,2003-09,0.0,70000,7000,10,7000,10
SVOC M,2003-08,0.0,1778000,7000,254,7000,254
SVOC M,2003-07,0.0,28000,7000,4,7000,4
SVOC M,2002-12,-5.47,72793000,7000,10399,7000,10399
SVOC M,2002-07,-0.07,466515,7405,63,7405,63
SVOC M,2002-05,-5.0,1667250,7410,225,7410,225
SVOC M,2002-03,-1.2,140400,7800,18,7800,18
SVOC M,2001-08,-0.69,118425,7895,15,7895,15
SVOC M,2001-07,-6.47,993750,7950,125,7950,125
SVOC M,2001-05,0.0,8500,8500,1,8500,1
SVOC M,2001-03,-8.11,85000,8500,10,8500,10
SVOC M,1999-09,0.0,462500,9250,50,9250,50
SVOC M,1999-06,-7.5,1017500,9250,110,9250,110
SVOC M,1999-04,5.26,1450000,10000,145,10000,145
SVOC M,1999-03,2.15,3607000,9500,380,9500,380
SVOC M,1999-02,9.41,96898700,9300,10269,9300,10269
SVOC M,1999-01,0.0,5822500,8500,685,8500,685
SVOC M,1998-12,6.25,807500,8500,95,8500,95
SVOC M,1998-11,,7379390,8000,905,8000,905
TTLC M,2025-09,-5.51,75960370,2400,31376,2400,31376
TTLC M,2025-08,0.59,704106165,2540,282711,2540,282711
TTLC M,2025-07,-4.72,298391675,2525,115903,2525,115903
TTLC M,2025-06,4.33,558239445,2650,211132,2650,211132
TTLC M,2025-05,-28.35,462187870,2540,187012,2540,187012
TTLC M,2025-04,1.87,907610810,3545,243762,3545,243762
TTLC M,2025-03,-8.18,694230820,3480,192206,3480,192206
TTLC M,2025-02,51.9,610036820,3790,205198,3790,205198
TTLC M,2025-01,-0.2,142116870,2495,57471,2495,57471
TTLC M,2024-12,4.6,151335660,2500,65907,2500,65907
TTLC M,2024-11,-2.45,123593480,2390,50375,2390,50375
TTLC M,2024-10,6.99,264246845,2450,112420,2450,112420
TTLC M,2024-09,-11.92,332543105,2290,133482,2290,133482
TTLC M,2024-08,18.72,588999480,2600,243864,2600,243864
TTLC M,2024-07,3.79,216875895,2190,100972,2190,100972
TTLC M,2024-06,1.2,87908335,2110,42462,2110,42462
TTLC M,2024-05,10.9,159031250,2085,82220,2085,82220
TTLC M,2024-04,16.05,137222160,1880,81624,1880,81624
TTLC M,2024-03,-3.86,171422570,1620,103369,1620,103369
TTLC M,2024-02,-0.88,694870040,1685,430469,1685,430469
TTLC M,2024-01,-5.56,89839190,1700,51978,1700,51978
TTLC M,2023-12,0.28,179462565,1800,103250,1800,103250
TTLC M,2023-11,-5.53,140291305,1795,75634,1795,75634
TTLC M,2023-10,-12.04,169834000,1900,83569,1900,83569
TTLC M,2023-09,0.47,186165315,2160,85167,2160,85167
TTLC M,2023-08,-9.66,1226107440,2150,572965,2150,572965
TTLC M,2023-07,3.93,112346195,2380,50380,2380,50380
TTLC M,2023-06,9.05,152148705,2290,70312,2290,70312
TTLC M,2023-05,-2.33,60053150,2100,28682,2100,28682
TTLC M,2023-04,1.42,26348200,2150,12491,2150,12491
TTLC M,2023-03,0.95,85424145,2120,40308,2120,40308
TTLC M,2023-02,2.94,130065285,2100,62989,2100,62989
TTLC M,2023-01,7.65,119014105,2040,61796,2040,61796
TTLC M,2022-12,-13.67,40321160,1895,20170,1895,20170
TTLC M,2022-11,-6.2,1594413390,2195,680845,2195,680845
TTLC M,2022-10,1.96,137489030,2340,59681,2340,59681
TTLC M,2022-09,2.0,118318195,2295,51252,2295,51252
TTLC M,2022-08,-2.17,76732430,2250,34321,2250,34321
TTLC M,2022-07,-2.34,91854110,2300,41629,2300,41629
TTLC M,2022-06,7.05,147848160,2355,66355,2355,66355
TTLC M,2022-05,-7.56,21244075,2200,9510,2200,9510
TTLC M,2022-04,3.48,115951265,2380,50938,2380,50938
TTLC M,2022-03,2.22,232728505,2300,101425,2300,101425
TTLC M,2022-02,2.27,123522770,2250,57393,2250,57393
TTLC M,2022-01,4.76,52939480,2200,25079,2200,25079
TTLC M,2021-12,-8.7,103005190,2100,47809,2100,47809
TTLC M,2021-11,6.98,71246760,2300,33864,2300,33864
TTLC M,2021-10,19.44,107563180,2150,54218,2150,54218
TTLC M,2021-09,-1.64,78091660,1800,41228,1800,41228
TTLC M,2021-08,-0.54,34244725,1830,19425,1830,19425
TTLC M,2021-07,23.49,49734890,1840,31819,1840,31819
TTLC M,2021-06,6.43,58244715,1490,39373,1490,39373
TTLC M,2021-05,7.69,32614945,1400,22907,1400,22907
TTLC M,2021-04,6.12,36616950,1300,28761,1300,28761
TTLC M,2021-03,-5.04,29372455,1225,23160,1225,23160
TTLC M,2021-02,0.78,37579400,1290,30804,1290,30804
TTLC M,2021-01,-19.5,13297235,1280,10211,1280,10211
TTLC M,2020-12,34.18,781565155,1590,607126,1590,607126
TTLC M,2020-11,-1.25,38198265,1185,32787,1185,32787
TTLC M,2020-10,-4.76,48427710,1200,42765,1200,42765
TTLC M,2020-09,-4.55,59772860,1260,49362,1260,49362
TTLC M,2020-08,-3.65,49728650,1320,41548,1320,41548
TTLC M,2020-07,-6.48,79424710,1370,65181,1370,65181
TTLC M,2020-06,17.2,29361850,1465,20470,1465,20470
TTLC M,2020-05,4.17,37435400,1250,30217,1250,30217
TTLC M,2020-04,-4.0,12011025,1200,9245,1200,9245
TTLC M,2020-03,-13.79,30272915,1250,20741,1250,20741
TTLC M,2020-02,3.57,54911585,1450,39452,1450,39452
TTLC M,2020-01,-17.65,3438611185,1400,2031571,1400,2031571
TTLC M,2019-12,29.28,299073320,1700,192940,1700,192940
TTLC M,2019-11,5.2,177066695,1315,142141,1315,142141
TTLC M,2019-10,-5.66,56028195,1250,44889,1250,44889
TTLC M,2019-09,0.0,92054390,1325,71402,1325,71402
TTLC M,2019-08,-5.36,89971340,1325,64759,1325,64759
TTLC M,2019-07,-6.67,56057475,1400,38733,1400,38733
TTLC M,2019-06,4.9,43292295,1500,29413,1500,29413
TTLC M,2019-05,-5.61,187739490,1430,122011,1430,122011
TTLC M,2019-04,1.0,138257315,1515,94569,1515,94569
TTLC M,2019-03,15.38,157442885,1500,120308,1500,120308
TTLC M,2019-02,0.0,583288095,1300,491808,1300,491808
TTLC M,2019-01,-4.06,155887425,1300,133441,1300,133441
TTLC M,2018-12,8.4,261385760,1355,215011,1355,215011
TTLC M,2018-11,-11.97,90115505,1250,67251,1250,67251
TTLC M,2018-10,-15.98,46069610,1420,32263,1420,32263
TTLC M,2018-09,-11.05,121143140,1690,71168,1690,71168
TTLC M,2018-08,-2.31,98006755,1900,52817,1900,52817
TTLC M,2018-07,-2.51,35887230,1945,18959,1945,18959
TTLC M,2018-06,0.25,98368150,1995,52571,1995,52571
TTLC M,2018-05,-9.55,114817745,1990,56031,1990,56031
TTLC M,2018-04,-4.35,153996210,2200,72040,2200,72040
TTLC M,2018-03,4.55,212778960,2300,98943,2300,98943
TTLC M,2018-02,4.76,104524405,2200,49009,2200,42961
TTLC M,2018-01,-24.46,63133455,2100,30010,10500,6002
TTLC M,2017-12,44.79,105253000,2780,45530,13900,9106
TTLC M,2017-11,1.05,144141225,1920,77555,9600,15511
TTLC M,2017-10,-5.0,62408160,1900,32520,9500,6504
TTLC M,2017-09,5.26,49139345,2000,25305,10000,5061
TTLC M,2017-08,-29.63,411839585,1900,164735,9500,32947
TTLC M,2017-07,-10.0,306616355,2700,106840,13500,21368
TTLC M,2017-06,11.98,477937185,3000,173160,15000,34632
TTLC M,2017-05,-4.32,148267595,2679,57420,13395,11484
TTLC M,2017-04,-12.5,91126850,2800,31890,14000,6378
TTLC M,2017-03,0.0,126368480,3200,39135,16000,7827
TTLC M,2017-02,0.0,226712790,3200,70100,16000,14020
TTLC M,2017-01,-17.95,76294165,3200,22330,16000,4466
TTLC M,2016-12,5.41,1263866595,3900,361625,19500,72325
TTLC M,2016-11,8.82,707989390,3700,210760,18500,42152
TTLC M,2016-10,-5.56,120480565,3400,36010,17000,7202
TTLC M,2016-09,-10.0,294795980,3600,81265,18000,16253
TTLC M,2016-08,21.21,1141844070,4000,299185,20000,59837
TTLC M,2016-07,-8.08,213944005,3300,63605,16500,12721
TTLC M,2016-06,5.59,1688369960,3590,460160,17950,92032
TTLC M,2016-05,-1.19,1294313600,3400,382275,17000,76455
TTLC M,2016-04,-4.94,296860345,3441,81955,17205,16391
TTLC M,2016-03,0.56,456627915,3620,124225,18100,24845
TTLC M,2016-02,-4.26,395765650,3600,109540,18000,21908
TTLC M,2016-01,-10.26,117740480,3760,29840,18800,5968
TTLC M,2015-12,-10.83,347307370,4190,87045,20950,17409
TTLC M,2015-11,-0.02,1591116940,4699,354520,23495,70904
TTLC M,2015-10,-1.26,244103995,4700,51390,23500,10278
TTLC M,2015-09,-2.86,794174730,4760,165645,23800,33129
TTLC M,2015-08,0.0,1677601540,4900,357390,24500,71478
TTLC M,2015-07,25.64,3499979800,4900,850040,24500,58668
TTLC M,2015-06,59.57,2087873725,3900,616900,389990,6169
TTLC M,2015-05,33.55,585249185,2444,264000,244400,2640
TTLC M,2015-04,-1.08,786760500,1830,425500,183000,4255
TTLC M,2015-03,-2.63,57073705,1850,30500,185000,305
TTLC M,2015-02,-4.04,18322785,1900,9600,190000,96
TTLC M,2015-01,-1.0,66869800,1980,33900,198000,339
TTLC M,2014-12,24.22,3472507150,2000,1990900,200000,19909
TTLC M,2014-11,0.63,25103500,1610,15400,161000,154
TTLC M,2014-10,0.0,137442495,1600,85400,160005,854
TTLC M,2014-09,3.23,628032535,1600,403400,160000,4034
TTLC M,2014-08,1.31,53767450,1550,35100,155000,351
TTLC M,2014-07,2.0,43667355,1530,28600,153005,286
TTLC M,2014-06,-3.85,45282650,1500,28800,150000,288
TTLC M,2014-05,1.96,40633200,1560,27600,156000,276
TTLC M,2014-04,0.66,71714005,1530,46400,153000,464
TTLC M,2014-03,-5.0,52954225,1520,34300,152000,343
TTLC M,2014-02,-15.34,8471615,1600,5000,160000,50
TTLC M,2014-01,1.07,43178995,1890,22700,189000,227
TTLC M,2013-12,32.44,123923600,1870,83000,187000,830
TTLC M,2013-11,20.89,111936180,1412,81300,141200,813
TTLC M,2013-10,19.18,104811385,1168,96100,116770,961
TTLC M,2013-09,2.08,36391965,980,37600,98000,376
TTLC M,2013-08,0.95,15902400,960,16700,96000,167
TTLC M,2013-07,-5.84,59652760,951,60000,95120,600
TTLC M,2013-06,0.0,17721595,1010,16600,101005,166
TTLC M,2013-05,1.0,23905000,1010,23800,101000,238
TTLC M,2013-04,7.18,31557200,1000,32900,100000,329
TTLC M,2013-03,0.0,15328650,933,16300,93300,163
TTLC M,2013-02,0.32,9137700,933,9800,93300,98
TTLC M,2013-01,1.09,7459555,930,8000,93000,80
TTLC M,2012-12,5.14,10468885,920,11900,92005,119
TTLC M,2012-11,2.94,26717300,875,31200,87505,312
TTLC M,2012-10,4.81,29327475,850,35400,85000,354
TTLC M,2012-09,0.0,9569850,811,11800,81105,118
TTLC M,2012-08,-1.1,58165300,811,69800,81100,698
TTLC M,2012-07,1.23,14039240,820,17300,82000,173
TTLC M,2012-06,4.52,15980500,810,20100,81000,201
TTLC M,2012-05,7.64,99435500,775,124900,77500,1249
TTLC M,2012-04,0.0,20075550,720,27600,72000,276
TTLC M,2012-03,2.13,7416000,720,10300,72000,103
TTLC M,2012-02,0.71,7197075,705,10200,70500,102
TTLC M,2012-01,-5.41,23310920,700,31900,70000,319
TTLC M,2011-12,-3.9,14010930,740,18700,73995,187
TTLC M,2011-11,-3.75,40745000,770,52900,77000,529
TTLC M,2011-10,1.27,23540000,800,29500,80000,295
TTLC M,2011-09,3.81,66321640,790,83300,79000,833
TTLC M,2011-08,2.84,20591460,761,27900,76100,279
TTLC M,2011-07,-1.33,25090000,740,33000,74000,330
TTLC M,2011-06,-16.67,227705390,750,293100,75000,2931
TTLC M,2011-05,2.27,74708215,900,84900,90000,849
TTLC M,2011-04,0.0,704000,880,800,88000,8
TTLC M,2011-02,0.0,264000,880,300,88000,3
TTLC M,2011-01,-2.22,5834000,880,6500,88000,65
TTLC M,2010-12,0.0,15930000,900,17700,90000,177
TTLC M,2010-11,11.11,37028865,900,42100,90000,421
TTLC M,2010-10,-2.41,614612700,810,2605500,81000,26055
TTLC M,2010-09,5.06,46560715,830,58800,83000,588
TTLC M,2010-08,-7.06,39301170,790,48400,79000,484
TTLC M,2010-07,0.0,15433000,850,17300,85000,173
TTLC M,2010-06,-8.6,15073000,850,17500,85000,175
TTLC M,2010-05,-0.53,23788545,930,25500,93000,255
TTLC M,2010-04,7.47,6916250,935,7500,93500,75
TTLC M,2010-03,1.16,24621000,870,28300,87000,283
TTLC M,2010-02,2.99,3195500,860,3800,86000,38
TTLC M,2010-01,0.6,47035000,835,56600,83500,566
TTLC M,2009-12,5.06,68444320,830,82400,82995,824
TTLC M,2009-11,-0.63,38001020,790,48100,79010,481
TTLC M,2009-10,-11.67,61790000,795,72200,79500,722
TTLC M,2009-09,-7.12,25062000,900,27600,90000,276
TTLC M,2009-08,-3.1,18591000,969,18800,96900,188
TTLC M,2009-07,4.17,80034000,1000,81400,100000,814
TTLC M,2009-06,19.25,41026400,960,42500,96000,425
TTLC M,2009-05,0.63,96852500,805,120300,80500,1203
TTLC M,2009-04,0.0,17758935,800,22200,79990,222
TTLC M,2009-03,5.26,9056680,800,11400,80000,114
TTLC M,2009-02,2.7,34292750,760,45700,76000,457
TTLC M,2009-01,-0.8,34127410,740,45700,74000,457
TTLC M,2008-12,0.81,104775535,746,141300,74560,1413
TTLC M,2008-11,-35.65,37588705,740,43600,74000,436
TTLC M,2008-10,-6.5,22239000,1150,18400,115000,184
TTLC M,2008-09,0.82,55833395,1230,45700,123005,457
TTLC M,2008-08,11.93,27104275,1220,22800,122000,228
TTLC M,2008-07,0.0,57787490,1090,53400,109000,534
TTLC M,2008-06,0.93,34693000,1090,31100,109000,311
TTLC M,2008-05,1.89,2904375,1080,2700,108025,27
TTLC M,2008-04,9.5,54430960,1060,52200,106010,522
TTLC M,2008-03,4.54,7849890,968,8200,96800,82
TTLC M,2008-02,2.89,32145640,926,137300,92600,1373
TTLC M,2008-01,0.0,30602060,900,34000,90000,340
TTLC M,2007-12,2.04,27559800,900,31200,90000,312
TTLC M,2007-11,0.23,46612640,882,53200,88200,532
TTLC M,2007-10,3.53,21188435,880,24400,88000,244
TTLC M,2007-09,1.19,6666890,850,7900,85005,79
TTLC M,2007-08,12.0,38148550,840,45900,84010,459
TTLC M,2007-07,-14.77,31368200,750,39800,75000,398
TTLC M,2007-06,23.77,29080120,880,35900,88000,359
TTLC M,2007-05,14.68,8546600,711,13100,71100,131
TTLC M,2007-04,0.0,3843690,620,6200,61995,62
TTLC M,2007-03,-0.64,9175335,620,14800,61995,148
TTLC M,2007-02,-0.16,5742415,624,9200,62400,92
TTLC M,2007-01,-0.32,3822650,625,6100,62495,61
TTLC M,2006-12,0.32,13519555,627,21600,62700,216
TTLC M,2006-11,0.0,10187500,625,16300,62500,163
TTLC M,2006-10,0.0,8562500,625,13700,62500,137
TTLC M,2006-09,-5.3,4026435,625,6100,62500,61
TTLC M,2006-08,0.0,20856475,660,31600,66000,316
TTLC M,2006-07,-2.94,7517015,660,11300,66000,113
TTLC M,2006-06,-3.13,2200900,680,3200,68000,32
TTLC M,2006-05,-12.25,18387500,702,26000,70200,260
TTLC M,2006-04,-4.19,10297920,800,12400,79995,124
TTLC M,2006-03,17.28,19912255,835,25200,83500,252
TTLC M,2006-02,28.99,7128060,712,11400,71200,114
TTLC M,2006-01,5.14,18534700,552,33700,55200,337
TTLC M,2005-12,8.7,7896030,525,15300,52500,153
TTLC M,2005-11,0.42,4428810,483,9200,48250,92
TTLC M,2005-10,6.89,4195100,481,8800,48100,88
TTLC M,2005-09,-1.1,13966500,450,30500,45000,305
TTLC M,2005-08,3.41,12365000,455,27500,45500,275
TTLC M,2005-07,-8.33,1199295,440,2700,44000,27
TTLC M,2005-06,6.9,8072600,480,17000,48000,170
TTLC M,2005-05,0.9,4920650,449,11000,44850,110
TTLC M,2005-04,1.14,1824500,445,4100,44500,41
TTLC M,2005-03,0.92,3510540,440,8000,43950,80
TTLC M,2005-02,1.4,4587110,436,10600,43600,106
TTLC M,2005-01,7.23,5896220,430,14600,43000,146
TTLC M,2004-12,-4.52,14091240,401,35600,40100,356
TTLC M,2004-11,11.7,42703500,420,107000,42000,1070
TTLC M,2004-10,1.62,20334790,376,54400,37600,544
TTLC M,2004-09,-17.78,14120450,370,35700,37000,357
TTLC M,2004-08,0.0,16107000,450,36800,45000,368
TTLC M,2004-07,0.0,9450450,450,21000,45000,210
TTLC M,2004-06,5.88,17187500,450,39400,45000,394
TTLC M,2004-05,3.66,13066000,425,30800,42500,308
TTLC M,2004-04,15.49,7934310,410,20500,41005,205
TTLC M,2004-03,1.43,4825425,355,13600,35525,136
TTLC M,2004-02,0.0,910140,350,2600,35010,26
TTLC M,2004-01,-6.91,8002500,350,22900,35000,229
TTLC M,2003-12,7.43,17522250,376,49600,37625,496
TTLC M,2003-11,-9.09,815263340,350,2566600,35000,25666
TTLC M,2003-10,10.0,2610700,385,7200,38500,72
TTLC M,2003-09,-5.41,819476520,350,2575100,35000,25751
TTLC M,2003-08,5.71,14411125,370,44100,37000,441
TTLC M,2003-07,-5.41,117972350,350,323500,35000,3235
TTLC M,2003-06,45.1,1343700,370,3800,37000,38
TTLC M,2001-12,-11.76,11500500,255,45100,25500,451
TTLC M,2001-08,0.0,2022650,289,7000,28895,70
TTLC M,2001-07,-0.34,3041880,289,10500,28900,105
TTLC M,2001-06,-3.33,2870740,290,9900,28995,99
TTLC M,2000-11,0.0,3420000,300,11400,30000,114
TTLC M,2000-10,-1.64,5862750,300,19400,30000,194
TTLC M,2000-09,-1.61,6894130,305,22600,30505,226
TTLC M,2000-08,-2.52,2789765,310,9000,30995,90
TTLC M,2000-07,0.0,254254000,318,800800,31750,8008
TTLC M,2000-06,0.0,3460750,318,10900,31750,109
TTLC M,2000-05,0.95,1743700,318,5500,31750,55
TTLC M,2000-04,-2.17,4044785,315,12800,31500,128
TTLC M,2000-03,-3.88,7252760,322,22300,32200,223
TTLC M,2000-02,1.52,501406135,335,1464900,33495,14649
TTLC M,2000-01,0.0,4469100,330,13500,33000,135
TTLC M,1999-12,1.54,4175000,330,12700,33000,127
TTLC M,1999-11,-6.07,9721100,325,29100,32500,291
TTLC M,1999-10,4.85,8680050,346,25300,34550,253
TTLC M,1999-09,-2.94,7030155,330,21300,33000,213
TTLC M,1999-08,-1.45,9652360,340,28000,34000,280
TTLC M,1999-07,7.81,8869860,345,26000,34500,260
TTLC M,1999-06,1.59,43307520,320,137000,32010,1370
