Période_détail,Période,ABJC_CA_PNB,ABJC_Total Bilan,ABJC_RE_RBE,ABJC_Résultat Net,ABJC_Capitaux propres,BICB_CA_PNB,BICB_Total Bilan,BICB_RE_RBE,BICB_Résultat Net,BICB_Capitaux propres,BICC_CA_PNB,BICC_Total Bilan,BICC_RE_RBE,BICC_Résultat Net,BICC_Capitaux propres,BNBC_CA_PNB,BNBC_Total Bilan,BNBC_RE_RBE,BNBC_Résultat Net,BNBC_Capitaux propres,BOAB_CA_PNB,BOAB_Total Bilan,BOAB_RE_RBE,BOAB_Résultat Net,BOAB_Capitaux propres,BOABF_CA_PNB,BOABF_Total Bilan,BOABF_RE_RBE,BOABF_Résultat Net,BOABF_Capitaux propres,BOAC_CA_PNB,BOAC_Total Bilan,BOAC_RE_RBE,BOAC_Résultat Net,BOAC_Capitaux propres,BOAM_CA_PNB,BOAM_Total Bilan,BOAM_RE_RBE,BOAM_Résultat Net,BOAM_Capitaux propres,BOAN_CA_PNB,BOAN_Total Bilan,BOAN_RE_RBE,BOAN_Résultat Net,BOAN_Capitaux propres,BOAS_CA_PNB,BOAS_Total Bilan,BOAS_RE_RBE,BOAS_Résultat Net,BOAS_Capitaux propres,CABC_CA_PNB,CABC_Total Bilan,CABC_RE_RBE,CABC_Résultat Net,CABC_Capitaux propres,CBIBF_CA_PNB,CBIBF_Total Bilan,CBIBF_RE_RBE,CBIBF_Résultat Net,CBIBF_Capitaux propres,CFAC_CA_PNB,CFAC_Total Bilan,CFAC_RE_RBE,CFAC_Résultat Net,CFAC_Capitaux propres,CIEC_CA_PNB,CIEC_Total Bilan,CIEC_RE_RBE,CIEC_Résultat Net,CIEC_Capitaux propres,ECOC_CA_PNB,ECOC_Total Bilan,ECOC_RE_RBE,ECOC_Résultat Net,ECOC_Capitaux propres,ETIT_CA_PNB,ETIT_Total Bilan,ETIT_RE_RBE,ETIT_Résultat Net,ETIT_Capitaux propres,FTSC_CA_PNB,FTSC_Total Bilan,FTSC_RE_RBE,FTSC_Résultat Net,FTSC_Capitaux propres,LNBB_CA_PNB,LNBB_Total Bilan,LNBB_RE_RBE,LNBB_Résultat Net,LNBB_Capitaux propres,NEIC_CA_PNB,NEIC_Total Bilan,NEIC_RE_RBE,NEIC_Résultat Net,NEIC_Capitaux propres,NSBC_CA_PNB,NSBC_Total Bilan,NSBC_RE_RBE,NSBC_Résultat Net,NSBC_Capitaux propres,NTLC_CA_PNB,NTLC_Total Bilan,NTLC_RE_RBE,NTLC_Résultat Net,NTLC_Capitaux propres,ONTBF_CA_PNB,ONTBF_Total Bilan,ONTBF_RE_RBE,ONTBF_Résultat Net,ONTBF_Capitaux propres,ORAC_CA_PNB,ORAC_Total Bilan,ORAC_RE_RBE,ORAC_Résultat Net,ORAC_Capitaux propres,ORGT_CA_PNB,ORGT_Total Bilan,ORGT_RE_RBE,ORGT_Résultat Net,ORGT_Capitaux propres,PALC_CA_PNB,PALC_Total Bilan,PALC_RE_RBE,PALC_Résultat Net,PALC_Capitaux propres,PRSC_CA_PNB,PRSC_Total Bilan,PRSC_RE_RBE,PRSC_Résultat Net,PRSC_Capitaux propres,SAFC_CA_PNB,SAFC_Total Bilan,SAFC_RE_RBE,SAFC_Résultat Net,SAFC_Capitaux propres,SCRC_CA_PNB,SCRC_Total Bilan,SCRC_RE_RBE,SCRC_Résultat Net,SCRC_Capitaux propres,SDCC_CA_PNB,SDCC_Total Bilan,SDCC_RE_RBE,SDCC_Résultat Net,SDCC_Capitaux propres,SDSC_CA_PNB,SDSC_Total Bilan,SDSC_RE_RBE,SDSC_Résultat Net,SDSC_Capitaux propres,SEMC_CA_PNB,SEMC_Total Bilan,SEMC_RE_RBE,SEMC_Résultat Net,SEMC_Capitaux propres,SGBC_CA_PNB,SGBC_Total Bilan,SGBC_RE_RBE,SGBC_Résultat Net,SGBC_Capitaux propres,SHEC_CA_PNB,SHEC_Total Bilan,SHEC_RE_RBE,SHEC_Résultat Net,SHEC_Capitaux propres,SIBC_CA_PNB,SIBC_Total Bilan,SIBC_RE_RBE,SIBC_Résultat Net,SIBC_Capitaux propres,SICC_CA_PNB,SICC_Total Bilan,SICC_RE_RBE,SICC_Résultat Net,SICC_Capitaux propres,SIVC_CA_PNB,SIVC_Total Bilan,SIVC_RE_RBE,SIVC_Résultat Net,SIVC_Capitaux propres,SLBC_CA_PNB,SLBC_Total Bilan,SLBC_RE_RBE,SLBC_Résultat Net,SLBC_Capitaux propres,SMBC_CA_PNB,SMBC_Total Bilan,SMBC_RE_RBE,SMBC_Résultat Net,SMBC_Capitaux propres,SNTS_CA_PNB,SNTS_Total Bilan,SNTS_RE_RBE,SNTS_Résultat Net,SNTS_Capitaux propres,SOGC_CA_PNB,SOGC_Total Bilan,SOGC_RE_RBE,SOGC_Résultat Net,SOGC_Capitaux propres,SPHC_CA_PNB,SPHC_Total Bilan,SPHC_RE_RBE,SPHC_Résultat Net,SPHC_Capitaux propres,STAC_CA_PNB,STAC_Total Bilan,STAC_RE_RBE,STAC_Résultat Net,STAC_Capitaux propres,STBC_CA_PNB,STBC_Total Bilan,STBC_RE_RBE,STBC_Résultat Net,STBC_Capitaux propres,SVOC_CA_PNB,SVOC_Total Bilan,SVOC_RE_RBE,SVOC_Résultat Net,SVOC_Capitaux propres,TTLC_CA_PNB,TTLC_Total Bilan,TTLC_RE_RBE,TTLC_Résultat Net,TTLC_Capitaux propres,TTLS_CA_PNB,TTLS_Total Bilan,TTLS_RE_RBE,TTLS_Résultat Net,TTLS_Capitaux propres,UNLC_CA_PNB,UNLC_Total Bilan,UNLC_RE_RBE,UNLC_Résultat Net,UNLC_Capitaux propres,UNXC_CA_PNB,UNXC_Total Bilan,UNXC_RE_RBE,UNXC_Résultat Net,UNXC_Capitaux propres
S2,2020,,,,,,,,,,,,,,,,,,,,,,,,,,47367000000.0,,25132000000.0,17608000000.0,,,,,,,,,,,,,,,,,29997000000.0,,11128000000.0,7667000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
An,2020,5707724950.0,6541501558.0,-1036799412.0,-985334838.0,,7000000000.0,264100000000.0,400000000.0,1200000000.0,,45315000000.0,831386000000.0,10190000000.0,4672000000.0,,39472000000.0,42827000000.0,1604000000.0,668000000.0,,45286000000.0,902792000000.0,19456000000.0,13312000000.0,,47367000000.0,988181000000.0,25127000000.0,17608000000.0,,40811000000.0,686536000000.0,19977000000.0,14216000000.0,,32348000000.0,579478000000.0,12363000000.0,528000000.0,,24255000000.0,329785000000.0,12328000000.0,7421000000.0,,29997000000.0,561588000000.0,11128000000.0,7667000000.0,,18897903618.0,13385894278.0,1662125484.0,1166658052.0,,73982000000.0,1565195000000.0,48905000000.0,34373000000.0,,99126215810.0,54494286602.0,5450011658.0,3779508079.0,,722628000000.0,1237732000000.0,22771000000.0,16170000000.0,,86521000000.0,1602345000000.0,42917000000.0,30018000000.0,,966891000000.0,13866171000000.0,,50837000000.0,,39020184000.0,53788997000.0,30688000.0,3551668000.0,,,,,,,7301216273.0,9110103553.0,1365392841.0,800792587.0,,71364000000.0,1549535000000.0,23888000000.0,7201000000.0,,173224766894.0,117982059661.0,27076473678.0,20899537493.0,,157358290000.0,247794252000.0,48520695000.0,31051548000.0,,871393000000.0,1617427000000.0,205979000000.0,122208000000.0,,,3268244000000.0,15276000000.0,9440000000.0,,119759702243.0,138598826714.0,5512352378.0,3521647345.0,,51108000000.0,31274000000.0,2930000000.0,1863000000.0,,,66533000000.0,-1403000000.0,-1640000000.0,,63333000000.0,94560000000.0,4404000000.0,1788000000.0,,127480235000.0,271676820000.0,6372159000.0,4307472000.0,,84240507000.0,131059140000.0,4569724000.0,13454872000.0,,19629606000.0,18119926000.0,1127531000.0,736547000.0,,164062000000.0,2397195000000.0,83330000000.0,48435000000.0,,313564390000.0,74596027000.0,-3858364000.0,-4788013000.0,,74467000000.0,1224290000000.0,41054000000.0,30261000000.0,,2359881248.0,4087383318.0,109049980.0,109826095.0,,6348743028.0,15836388054.0,-2518217382.0,-2462719856.0,,229359000000.0,294111000000.0,27415000000.0,17520000000.0,,102670000000.0,72061000000.0,14102000000.0,9396000000.0,,1206086000000.0,1896874000000.0,339082000000.0,201272000000.0,,66481138000.0,92061584000.0,11218699000.0,7652579000.0,,158789037000.0,157047871000.0,10954030000.0,7466595000.0,,15900707000.0,18586404000.0,3108191000.0,2320633000.0,,116185649538.0,28201228462.0,4638985646.0,8542921197.0,,,,,,,416080000000.0,128146000000.0,7982000000.0,7648000000.0,,384493246000.0,135478353000.0,10595916000.0,6063978000.0,,41393490000.0,48221668000.0,-7172118000.0,-2409525000.0,,34916710441.0,32742029278.0,537047311.0,231265060.0,
T1,2021,,,,,,,,,,,10544000000.0,,,2126000000.0,,11403920000.0,,654000000.0,390595000.0,,10367000000.0,,,4357000000.0,,11466000000.0,,,5075000000.0,,10519000000.0,,,5590000000.0,,8972000000.0,,4335000000.0,1458000000.0,,5781000000.0,,2913000000.0,2318000000.0,,7931000000.0,,3984000000.0,3304000000.0,,3926000000.0,,380000000.0,239000000.0,,22822000000.0,,,12443000000.0,,28548704142.0,,3268661529.0,2753828308.0,,,,,,,22653000000.0,,12521000000.0,8481000000.0,,222720000000.0,14319947000000.0,,46185000000.0,,9921000000.0,,322000000.0,,,,,,,,190162140.0,,-173172815.0,-154988582.0,,17028000000.0,,,3325000000.0,,48059969549.0,,,4026687777.0,,39755000000.0,,,7967000000.0,,,,,,,,,,2664000000.0,,49929701000.0,,,12134025000.0,,14827947796.0,,,707172036.0,,,67509000000.0,,-444000000.0,,16782571568.0,,,4753038293.0,,28823000000.0,,1600000000.0,827000000.0,,24389039000.0,,,1351793000.0,,,,,,,43617000000.0,,,14809000000.0,,88622000000.0,,1043000000.0,703000000.0,,21219000000.0,,12791000000.0,11180000000.0,,,,,,,1692497000.0,,,59642000.0,,,,,,,20136704659.0,,,2584203130.0,,314200000000.0,,,55000000000.0,,21512083792.0,,,3212447418.0,,42236000000.0,,,1506000000.0,,,,,,,32763978000.0,,2551946000.0,2559474000.0,,,,,,,113698000000.0,,,2291000000.0,,87409000000.0,,,,,12249715000.0,,123875000.0,-163271000.0,,10196137477.0,,895790388.0,667657180.0,
T2,2021,,,,,,,,,,,10404000000.0,,,2287000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T3,2021,,,,,,,,,,,11763000000.0,,,3168000000.0,,33829200000.0,,2231540000.0,1422090000.0,,33492000000.0,,,14778000000.0,,37272000000.0,,,18002000000.0,,32122000000.0,,16481000000.0,15213000000.0,,25646000000.0,,10007000000.0,2764000000.0,,18368000000.0,,9760000000.0,8827000000.0,,25593000000.0,,,7558000000.0,,13523000000.0,,907000000.0,516000000.0,,64689000000.0,,42913000000.0,34737000000.0,,30313663755.0,,1990246144.0,1268245399.0,,,,,,,65312000000.0,,35155000000.0,24389000000.0,,693709000000.0,,,140454000000.0,,25280000000.0,,-53000000.0,,,,,,,,7166686145.0,,1958391860.0,1200934099.0,,54074000000.0,1524253000000.0,,14722000000.0,,148320398622.0,,,18346606460.0,,116824000000.0,,,24740000000.0,,,,,,,,,,14646000000.0,,152647849000.0,,,36390491000.0,,48000714063.0,,,2791861250.0,,,,,-887000000.0,,44961244276.0,,510253350.0,-1846960146.0,,100302000000.0,,4756000000.0,2981000000.0,,65940893000.0,,,12555665000.0,,,,,,,135485000000.0,,,48438000000.0,,270061000000.0,,2438000000.0,1287000000.0,,57300000000.0,,31500000000.0,26600000000.0,,,,,,,5410704000.0,,,514515000.0,,,,,,,85418000000.0,,,6360000000.0,,984500000000.0,,,189300000000.0,,62116977992.0,,,11238738441.0,,148615000000.0,,,12986000000.0,,7706309348.0,,1357336657.0,1156375427.0,,,,,,,,,,,,366733000000.0,,,8643000000.0,,285911000000.0,,,,,,,,,,29068640887.0,,2010017795.0,1524471715.0,
T4,2021,,,,,,,,,,,11455000000.0,,,2551000000.0,,,,,,,,,,,,,,,,,,,,,,35408000000.0,,14186000000.0,2095000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64690000000.0,,-603000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S1,2021,3554427000.0,,175965000.0,163376000.0,,,,,,,20949000000.0,,6170000000.0,4413000000.0,,23087630000.0,,1482260000.0,931140000.0,,22242000000.0,,11213000000.0,9054000000.0,,24175000000.0,,13838000000.0,11936000000.0,,20399000000.0,,9916000000.0,9043000000.0,,17995000000.0,,8305000000.0,1731000000.0,,12361000000.0,,6598000000.0,5404000000.0,,16273000000.0,,,4061000000.0,,8492000000.0,,575000000.0,304000000.0,,42627000000.0,,28302000000.0,22706000000.0,,56857538000.0,,4903711000.0,3718656000.0,,109101000000.0,,7894000000.0,4263000000.0,,42268000000.0,1550394000000.0,22525000000.0,14740000000.0,,448679000000.0,,,83809000000.0,,18227000000.0,,-79000000.0,-136000000.0,,,,,,,1656997326.0,,207303564.0,-187979771.0,,35901000000.0,1506014000000.0,12829000000.0,10028000000.0,,98793224581.0,,16444086544.0,11156605711.0,,78912000000.0,,25605000000.0,17476000000.0,,466000000000.0,,105000000000.0,68000000000.0,,,,,9597000000.0,,110064498000.0,,40643565000.0,31372570000.0,,28879000000.0,,2086000000.0,1358000000.0,,,,,-631000000.0,,31672246264.0,,4257255255.0,2770763052.0,,60902000000.0,,3846000000.0,2198000000.0,,45472856721.0,,2087370724.0,12973997419.0,,,,,,,88732000000.0,,46429000000.0,30894000000.0,,180724000000.0,,1971000000.0,1074000000.0,,39200000000.0,1224000000000.0,21800000000.0,19000000000.0,,,,,,,3510809000.0,,70081000.0,184587000.0,,123136324339.0,,23381802182.0,15607682718.0,,49038000000.0,,6651000000.0,4178000000.0,,641987000000.0,,190736000000.0,118861000000.0,,40050101665.0,,10149653389.0,7537287459.0,,93379000000.0,,10313000000.0,8056000000.0,,5340717488.0,,1259908899.0,1046442603.0,,65522939000.0,,4847611000.0,3724024000.0,,,,,,,249028000000.0,,7786000000.0,5566000000.0,,183186000000.0,,,,,,,,,,20549934531.0,,1523295890.0,1153748596.0,
S2,2021,,,,,,,,,,,,,,,,,,,,,,,,,,50828000000.0,,28784000000.0,21245000000.0,,,,,,,,,,,,,,,,,35727000000.0,,17550000000.0,11070000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
An,2021,8377372850.0,7929825517.0,904931750.0,953353113.0,,14898000000.0,627594000000.0,7414000000.0,5776000000.0,,44167000000.0,847724000000.0,13363000000.0,9603000000.0,,44428368000.0,45958748000.0,2656681000.0,1598214000.0,,45259000000.0,884426000000.0,19795000000.0,16664000000.0,,50828000000.0,1073229000000.0,28784000000.0,21245000000.0,,41545000000.0,714509000000.0,19904000000.0,16638000000.0,,35408000000.0,581464000000.0,14186000000.0,2095000000.0,,24995000000.0,356377000000.0,13067000000.0,9397000000.0,,35727000000.0,626289000000.0,17550000000.0,11070000000.0,,19036863791.0,16575486566.0,628129534.0,40094693.0,,90298000000.0,1952977000000.0,57840000000.0,46549000000.0,,119731739139.0,66380321677.0,9408220777.0,6710916633.0,,231783000000.0,1679593000000.0,15449000000.0,9757000000.0,,90545000000.0,1677707000000.0,47899000000.0,34304000000.0,,974058000000.0,15962697000000.0,,198151000000.0,,41473743000.0,53741474000.0,-1048574000.0,-1276336000.0,,79933000000.0,31453000000.0,10186000000.0,5072000000.0,,8874246101.0,9690766917.0,1787649834.0,980247893.0,,76622000000.0,1644547000000.0,29199000000.0,23713000000.0,,195188462419.0,145821269898.0,32776948100.0,21268135622.0,,154881403000.0,241725098000.0,48604853000.0,32374022000.0,,965042000000.0,1755021000000.0,245539000000.0,155835000000.0,,,4058135000000.0,27131000000.0,19798000000.0,,195659428255.0,167045712552.0,56689991420.0,42473119895.0,,65019456000.0,36448051000.0,4888777000.0,3067383000.0,,,64690000000.0,-550000000.0,-603000000.0,,62497000000.0,107247000000.0,-2715000000.0,-6573000000.0,,135513686000.0,297251401000.0,6720471000.0,4352130000.0,,88721263000.0,155596245000.0,4291214000.0,13942342000.0,,23056649000.0,22449235000.0,2822884000.0,2383609000.0,,189096000000.0,3021481000000.0,98446000000.0,67438000000.0,,366643579000.0,101262735000.0,830155000.0,2359623000.0,,76532000000.0,1316459000000.0,42042000000.0,34031000000.0,,1380986108.0,4154276593.0,53198530.0,119234795.0,,7647961956.0,15721786357.0,507833300.0,727412737.0,,299269000000.0,316350000000.0,35605000000.0,22020000000.0,,139353000000.0,107351000000.0,13649000000.0,8623000000.0,,1334874000000.0,2063844000000.0,399655000000.0,252459000000.0,,83074087000.0,97008610000.0,20581153000.0,14728280000.0,,208794461000.0,168289440000.0,27558059000.0,20750470000.0,,10274321000.0,16260295000.0,1286674000.0,1119448000.0,,135604495477.0,37238485117.0,9388373157.0,9642415475.0,,,,,,,494433000000.0,156297000000.0,16088000000.0,11143000000.0,,395457753000.0,140252436000.0,8256909000.0,4692897000.0,,46059379000.0,35565021000.0,-13697340000.0,175000.0,,38191193639.0,37292681535.0,1984939431.0,1400692889.0,
T1,2022,2312139000.0,,,354300000.0,,,,,,,10957000000.0,,,2529000000.0,,12841154000.0,,,776631000.0,,10651000000.0,,,5135000000.0,,12084000000.0,,,6015000000.0,,10615000000.0,,,5141000000.0,,8160000000.0,,3309000000.0,1491000000.0,,5795000000.0,,3088000000.0,2733000000.0,,8449000000.0,,4570000000.0,3297000000.0,,4549000000.0,,365000000.0,256000000.0,,24238000000.0,,,14039000000.0,,28690078993.0,,1068442226.0,380640740.0,,,,,,,21245000000.0,1566368000000.0,11100000000.0,8493000000.0,,254855000000.0,15998306000000.0,,53801000000.0,,10935000000.0,,-103000000.0,,,,,,,,126648922.0,,-197217782.0,-154272675.0,,16991000000.0,,,3680000000.0,,57827644484.0,,,2220529563.0,,37905000000.0,,,6811000000.0,,237000000000.0,,,28000000000.0,,,,,5888000000.0,,71426626000.0,,,18565357000.0,,17076391814.0,,,1260233395.0,,,76265000000.0,,-273000000.0,,20959899142.0,,,6069920078.0,,37080000000.0,,1606000000.0,1050000000.0,,23315913000.0,,,33499000.0,,6564047101.0,,,620437050.0,,49343000000.0,,,18649000000.0,,101691000000.0,,1210000000.0,715000000.0,,21827000000.0,,13213000000.0,12273000000.0,,,,,,,2267713000.0,,,,,,,,,,43568876818.0,,,660631982.0,,350400000000.0,,,62700000000.0,,24721443459.0,,,3271558387.0,,50008000000.0,,,3664000000.0,,,,,,,35055152000.0,,3569196000.0,3578331000.0,,,,,,,133247000000.0,,,3092000000.0,,103605000000.0,,,,,9200000000.0,,,401000000.0,,11183125974.0,,708402156.0,527093092.0,
T2,2022,,,,,,,,,,,12189000000.0,,,3576000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T3,2022,7811642000.0,,,1258015000.0,,,,,,,35027000000.0,,,9742000000.0,,38361914000.0,,,1805367000.0,,34512000000.0,,,17189000000.0,,40593000000.0,,,19046000000.0,,34193000000.0,,16661000000.0,15134000000.0,,25372000000.0,,10208000000.0,2898000000.0,,18117000000.0,,9270000000.0,7562000000.0,,29461000000.0,,,10923000000.0,,13129000000.0,,1294000000.0,863000000.0,,82244000000.0,,57513000000.0,43176000000.0,,40463427766.0,,3127869483.0,1894806089.0,,175419000000.0,,11484000000.0,7029000000.0,,70099000000.0,1683893000000.0,38764000000.0,28386000000.0,,836518000000.0,,,172184000000.0,,26393000000.0,,-583000000.0,,,,,,,,7410767022.0,,1851463093.0,1268594062.0,,56843000000.0,,,15100000000.0,,174596831597.0,,,13188387513.0,,110280000000.0,,,16852000000.0,,714800000000.0,,,106600000000.0,,,,,14761000000.0,,189320122000.0,,,41419739000.0,,51843203879.0,,,2879641263.0,,,,,-152000000.0,,50552361030.0,,-5359944121.0,-8210121702.0,,117258000000.0,,5203000000.0,3658000000.0,,62837741000.0,,,9857981000.0,,,,,,,154926000000.0,,,47084000000.0,,350192000000.0,,2805000000.0,1393000000.0,,63000000000.0,,36000000000.0,31100000000.0,,,,,,,,,,,,,,,,,194788000000.0,,,6465000000.0,,1080000000000.0,,,200300000000.0,,69635017177.0,,,11929470475.0,,169150000000.0,,,14642000000.0,,11230253393.0,,332130267.0,348728922.0,,111024669000.0,,10343611000.0,10434537000.0,,,,,,,419384000000.0,,,9149000000.0,,357587000000.0,,,,,,,,,,29250411566.0,,452205631.0,295606433.0,
T4,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35307000000.0,,14387000000.0,2460000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67022000000.0,,-235000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40142271000.0,,3020512000.0,3064253000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
S1,2022,4842727000.0,,982049000.0,779721000.0,,,,,,,23146000000.0,,7611000000.0,6105000000.0,,25470395000.0,,1876429000.0,1230606000.0,,21803000000.0,,10393000000.0,10413000000.0,,25926000000.0,,15156000000.0,12228000000.0,,21880000000.0,,10195000000.0,8571000000.0,,16701000000.0,,6848000000.0,1786000000.0,,12413000000.0,,6639000000.0,5446000000.0,,18965000000.0,,,6856000000.0,,8515000000.0,,931000000.0,614000000.0,,52324000000.0,,36330000000.0,27109000000.0,,64533151000.0,,4409515000.0,2720415000.0,,113465000000.0,,8363000000.0,5391000000.0,,45650000000.0,1641965000000.0,24874000000.0,17726000000.0,,545943000000.0,,,111265000000.0,,19485000000.0,,-743000000.0,201000000.0,,,,,,,2852452553.0,,872579191.0,494390382.0,,36100000000.0,1711000000000.0,13220000000.0,9622000000.0,,116525051876.0,,18898241813.0,10222542156.0,,75058000000.0,,19328000000.0,12526000000.0,,480100000000.0,,131800000000.0,83700000000.0,,,,,14470000000.0,,149201866000.0,,55727625000.0,41393818000.0,,36300000000.0,,3315000000.0,2347000000.0,,,,,-218000000.0,,37705501724.0,,-561200016.0,-2437568930.0,,75537000000.0,,3659000000.0,2516000000.0,,44978821308.0,,212543226.0,11892622449.0,,,,,,,103071000000.0,,55740000000.0,28058000000.0,,225033000000.0,,1925000000.0,889000000.0,,43477000000.0,1453331000000.0,25603000000.0,22811000000.0,,,,,,,4547165000.0,,-116710000.0,-93917000.0,,120879940230.0,,6274142657.0,3153010872.0,,113553407895.0,,7562946159.0,5244295058.0,,713367000000.0,,205158000000.0,130311000000.0,,50187543357.0,,13153782977.0,9780599265.0,,103845000000.0,,10310000000.0,6019000000.0,,6075836955.0,,-20007506.0,58516828.0,,72660556000.0,,7221260000.0,7271802000.0,,,,,,,277751000000.0,,8808000000.0,6559000000.0,,231373000000.0,,,,,,,,,,21553026662.0,,1349155361.0,982452697.0,
S2,2022,,,,,,,,,,,,,,,,,,,,,,,,,,56646000000.0,,32632000000.0,25477000000.0,,,,,,,,,,,,,,,,,40503000000.0,,,15581000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
An,2022,10804244269.0,10181992141.0,1870413228.0,1268616196.0,,24209000000.0,1000782000000.0,14344000000.0,10705000000.0,,47275000000.0,926252000000.0,14809000000.0,12391000000.0,,51384000000.0,54652000000.0,3017000000.0,1809000000.0,,46413000000.0,907782000000.0,19529000000.0,19143000000.0,,56646000000.0,1163300000000.0,32632000000.0,25477000000.0,,47810000000.0,843300000000.0,24637000000.0,20069000000.0,,35307000000.0,576751000000.0,-8351000000.0,2460000000.0,,24624000000.0,357509000000.0,12623000000.0,10134000000.0,,40503000000.0,696306000000.0,21800000000.0,15581000000.0,,16481281370.0,17483499632.0,1631279564.0,1075181768.0,,111106000000.0,2289034000000.0,74982000000.0,56478000000.0,,146375310833.0,86632701302.0,9880523627.0,5533563559.0,,238854000000.0,1816387000000.0,15677000000.0,9819000000.0,,99155000000.0,1901235000000.0,54150000000.0,44598000000.0,,1161428000000.0,17837510000000.0,492148000000.0,228750000000.0,,45464126000.0,54851509000.0,-203064000.0,153483000.0,,74290000000.0,36444000000.0,8836000000.0,6748000000.0,,8988063184.0,7358890518.0,1794653147.0,1212304460.0,,80105000000.0,1885056000000.0,29506000000.0,32382000000.0,,206734071633.0,173973911073.0,29119596834.0,16627044028.0,,145625177000.0,269895441000.0,35677978000.0,22372337000.0,,965025000000.0,2017757000000.0,260834000000.0,153485000000.0,,,4732757000000.0,24928000000.0,19199000000.0,,232712921927.0,211882054214.0,56649930999.0,41693172115.0,,70092375000.0,52168892000.0,5248854000.0,3644247000.0,,,67022000000.0,,-235000000.0,,68635000000.0,124042000000.0,-4861000000.0,-8756000000.0,,160671009000.0,353554454000.0,8148301000.0,4805517000.0,,86997124000.0,149633952000.0,722915000.0,10044129000.0,,29602761000.0,32641511000.0,3260942000.0,3857786000.0,,215101000000.0,3345284000000.0,118708000000.0,74612000000.0,,488901792000.0,119461700000.0,6027152000.0,3548638000.0,,83542000000.0,1499554000000.0,47561000000.0,40090000000.0,,1138173867.0,,,-39949556.0,,8688869897.0,15914219225.0,339115809.0,402747322.0,,281880000000.0,334102000000.0,7112000000.0,1217000000.0,,276854000000.0,164780000000.0,13808000000.0,9421000000.0,,1455049000000.0,2252192000000.0,437059000000.0,278912000000.0,,93883932000.0,93857925000.0,21852242000.0,15652984000.0,,224421229000.0,183889630000.0,26283237000.0,16700611000.0,,14654197000.0,15068263000.0,-106831000.0,-70544000.0,,151133280425.0,31612312100.0,12768812060.0,11503188097.0,,,,,,,573130000000.0,159651000000.0,16509000000.0,12279000000.0,,477813063000.0,199056097000.0,11864241000.0,8475035000.0,,36174563000.0,24484388000.0,-4253584000.0,-6908362000.0,,36372536951.0,39705901306.0,-1212860306.0,-1298674972.0,
